,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
555628,12UJdgX5yUjmV5ss6I88C7,夢が夢なら,25,296138,0,['Ozawa Kenji'],['7ovAoJY1WI5kUXRCa35C2I'],2003-12-27,0.768,0.515,7,-13.034,1,0.0272,0.0552,0.000439,0.273,0.8759999999999999,108.01899999999999,4
78459,3qaSqrrevBrb84xl5JlptU,Dakota,70,297427,0,['Stereophonics'],['21UJ7PRWb3Etgsu99f8yo8'],2005-01-01,0.506,0.93,4,-3.4989999999999997,1,0.0675,0.129,0.0068200000000000005,0.0931,0.305,146.994,4
38911,6AxrqcdIE5lSjXxKUyBAU0,Count Me In,36,142067,0,['Gary Lewis & The Playboys'],['0XTxadWXVyfB8eTIYOjMYj'],1965-08-01,0.562,0.525,5,-13.038,1,0.0338,0.298,0.0,0.0691,0.7859999999999999,80.508,4
390731,23c5Rlixcfxn1Avr9VCpBV,"Leoncavallo: Pagliacci, Act 1 Scene 3: ""Non mi tentar!"" (Nedda, Silvio, Tonio)",1,81707,0,"['Ruggero Leoncavallo', 'Maria Callas', 'Rolando Panerai', 'Tito Gobbi', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin']","['72auy9NefUbGecYVrTiPzq', '0bjdfjE8XbLa2Odstu6E1E', '5HZ0WzJwZa38S1adyyeVrY', '12msfS6HSE6p3CxcznZX6R', '7JdPe4gzrYmbcko3FTav57', '3UYZxxxrntUxxEeRycqHvq']",1955,0.21600000000000003,0.19,1,-15.662,1,0.0417,0.977,0.0116,0.191,0.0733,171.537,5
574689,3HKfIrrPFC0vEEA1Tmmye0,Alapaap - Live,33,328853,0,['Eraserheads'],['7374lH6kwx9uQATYQ9H3Cp'],2008-07-28,0.271,0.9,6,-7.541,1,0.135,0.0154,0.0309,0.9790000000000001,0.184,149.141,4
531545,10xUfZwNHGEaEe1kJQlJeh,"Madhu Pole (From ""Dear Comrade"")",51,261503,0,"['Sid Sriram', 'Aishwarya Ravichandran', 'Justin Prabhakaran']","['7qjJw7ZM2ekDSahLXPjIlN', '0Mbxm07Hiahy2xSMtesff8', '3ocTwOjekTkFdD695eKuQr']",2019-05-15,0.5489999999999999,0.304,7,-9.578,1,0.0269,0.853,5.37e-06,0.20199999999999999,0.47600000000000003,97.905,4
570069,6jwHyp1E0e1bKvvTtIJmgr,Michael Essien Birthday Party,54,257293,0,"['Taco Hemingway', 'Keeko', 'Zeppy Zep']","['7CJgLPEqiIRuneZSolpawQ', '2CUzdm1PtimPGdB7fHi5XZ', '2hnyMG1DuXarlHFJDITc3n']",2020-09-04,0.7290000000000001,0.787,7,-7.077000000000001,0,0.157,0.365,2.11e-05,0.23600000000000002,0.386,106.01799999999999,4
402431,0DMoGheOscbzLu1i1mxWZ1,Gema Di Inderaloka,21,361413,0,['Wings'],['7c5278WShlxTk3vS9XoTf8'],1992-10-12,0.546,0.7170000000000001,4,-6.006,0,0.0341,0.0162,0.00292,0.20800000000000002,0.0997,125.051,3
189918,2Vx1tCMxERA3uUKD2Exn5y,Nuestras Vidas,4,148600,0,['Tito Rodriguez'],['10n4KkyM4UDt4pf9H4aDlS'],1964-12-31,0.535,0.344,5,-13.725999999999999,0,0.0307,0.843,3.07e-05,0.5539999999999999,0.721,93.43,4
207780,6H1X39xt8PyX2QgArUwRg3,Por Ti Cambiare,13,229272,0,['Noche Azul'],['4HFL77EuXFQ5kxETkJEw9M'],1996-07-30,0.401,0.821,11,-4.232,0,0.0401,0.29100000000000004,6.86e-06,0.13699999999999998,0.804,117.333,4
542627,2sVPbwyKmCLbS733oxtMXz,Sirds ir kā tilts,14,205162,0,['Putnu Balle'],['10NFdnKS8toXxShA0Mzgn1'],2007,0.569,0.536,4,-6.151,0,0.0261,0.39,0.0,0.14,0.431,134.136,4
423535,19ROAWJBEpdglk5NTmjUOw,Untitled,19,393800,0,['The Cure'],['7bu3H8JO7d0UbMoVzbo70s'],1989-05-02,0.6679999999999999,0.5539999999999999,7,-13.984000000000002,1,0.0341,0.757,0.10400000000000001,0.0934,0.23399999999999999,94.994,4
311333,2FEJFo2301UbfD6Y6LKB6x,Cruel To The Sensitive Kind,25,352707,0,['Tina Dickow'],['5FwWkrkqRy9Qmny3vqxYUe'],2007-01-01,0.355,0.385,10,-7.058,1,0.0275,0.812,1.52e-05,0.115,0.159,102.65700000000001,3
224518,0XsaAsnNxNsM8IReEOQSFE,עבד הממהר,22,358133,0,['Shlomo Artzi'],['2W0dQPsEPd0tz7cj95gUse'],1988-11-01,0.629,0.547,7,-13.7,0,0.0288,0.0118,0.00214,0.32799999999999996,0.539,120.565,4
387764,2n6Me0lFpr8PD6YIfp02at,Певец и актриса,40,263547,0,"['Noize MC', 'Staisha']","['69v4ZOOomf1TNp59YYB1j7', '1zIy1AQqnPfmUzp3nuknrH']",2010-05-28,0.718,0.679,8,-5.831,1,0.237,0.166,0.00028,0.0935,0.737,85.28399999999999,4
489603,3jBKDd0FvpW0Uit9lbpkBM,Preludio,19,499747,0,['Manuel Obregón'],['6JtNuZkmXoLf3J1d3eYCbh'],1999,0.35700000000000004,0.305,9,-18.123,0,0.0425,0.935,0.113,0.154,0.34600000000000003,118.68299999999999,4
76971,2TVDeR5uY5Did6KxYGmqeS,Fake Mexican Tourist Blues - 2003 Remaster,2,278796,0,['Kevin Ayers'],['5k5yIvxtsqHqWrRBF3nhSY'],2012-04-23,0.654,0.5820000000000001,0,-8.923,1,0.0309,0.0987,0.00392,0.11599999999999999,0.9520000000000001,136.97299999999998,4
16710,3NN7bAujHJFyLmugyRbrp6,Addio Napoli,0,175517,0,['Carlo Buti'],['2X9ZzmPwihIKKf2hIFfPyX'],1942-05-30,0.39299999999999996,0.10800000000000001,8,-13.933,1,0.0401,0.99,0.00573,0.205,0.341,136.99,4
346928,42lzT2dpGdRBjkIqEqMAAr,Susurrando,21,300493,0,['Peor Imposible'],['4AF6kOTqSlHrvyknoiuFK4'],1985-05-25,0.633,0.847,0,-7.275,1,0.027999999999999997,0.364,0.00439,0.22,0.616,133.276,4
204152,1okf0IVuTjaDm3X9dNZ4zf,Mañanitas de Sol,17,156578,0,['Picaflor De Los Andes'],['17zW3nFdPANLhIggOmdyyI'],1972,0.633,0.47,7,-6.672999999999999,0,0.0311,0.628,0.000648,0.21600000000000003,0.9079999999999999,71.657,4
110908,3Q4KEU6MhCUMOI6ghsl2KB,Lola's Theme,0,206000,0,['DanceArt'],['7a1PK6ienJEFWR2kap0TF9'],2020-06-09,0.6940000000000001,0.722,0,-6.9510000000000005,1,0.0379,0.015,1.27e-05,0.127,0.48100000000000004,123.99600000000001,4
406346,0RFP5TMo3n4x9KLTh8IwYQ,BossKu,42,257861,1,"['MeerFly', 'SoMean', 'Tuju', 'MK K-Clique']","['6aS7ThC5gaYqSm37ewW3Qk', '55qfBBt4qoSvv6bTDBBLQN', '4dKMCu1a6EUhmxHUMZiI2K', '70TopZU1SljLn9o3Q1vQxM']",2019-06-04,0.8240000000000001,0.672,4,-8.988999999999999,0,0.222,0.0925,4.39e-05,0.0882,0.603,87.499,4
287680,6kX2WZcwNxG9gDU7PlzxYD,Meros B': Ta Pathi / Tis Dikeosinis Ilie Noite (Horiko),8,287547,0,['Grigoris Bithikotsis'],['1baJfj5CCxPO9VEzlGSBLm'],1964-02-26,0.557,0.375,4,-8.795,0,0.0287,0.7120000000000001,0.0,0.127,0.647,124.287,4
177085,6wqPgPizZDqTph2ouCbqoj,Tyhjässä Huoneessa - Vain Elämää Kausi 5,35,208392,0,['Mikael Gabriel'],['79Pc4RR5E625J7dK543jDw'],2016-10-14,0.5660000000000001,0.6629999999999999,7,-7.9,0,0.0882,0.2,0.0,0.12,0.5660000000000001,164.122,4
228029,1p5fdT7LHqjQ4C6K9Li6Td,פה ביפו,24,244613,0,['Shotei Hanevuah'],['32wex4hBuWlr13lLASfSjm'],2000-01-01,0.772,0.784,0,-9.51,1,0.0687,0.38299999999999995,0.00175,0.48,0.8340000000000001,108.053,4
310843,6XpCTxemDmKnbXwGvFmAcB,Skal Du Ha' Den I Fregatten?,21,130627,1,['Anders Matthesen'],['7ywx4levGzk6v90WXQToXe'],2003-11-24,0.8170000000000001,0.8540000000000001,0,-6.827999999999999,1,0.174,0.193,0.0,0.27899999999999997,0.96,120.04799999999999,4
574596,4Of2xALNpeYaWTrkIOiZGH,For the First Time,38,261667,0,['KC Concepcion'],['13ny6LeAV0WvbDk32QRayD'],2008-08-06,0.508,0.456,1,-7.489,1,0.0284,0.698,0.0,0.0792,0.366,119.846,4
187382,6PGBv4XMbrDKvGEr7z51bD,Paradise a Burn,43,148606,0,['Ocean Alley'],['18lpwfiys4GtdHWNUu9qQr'],2013-09-08,0.473,0.7090000000000001,0,-4.073,0,0.0461,0.0362,0.0,0.105,0.527,130.911,4
142436,513QXbF4np5mE8i6JFJcXn,This World Today Is a Mess - Remasterizado,28,166507,0,['Donna Hightower'],['0xQF84XFzPdTKHpEmRuH3M'],1972,0.784,0.6609999999999999,9,-7.261,0,0.099,0.647,0.0,0.263,0.9640000000000001,135.34799999999998,4
458496,4ZEeRQLOGRivZLsQPmoV8V,Stalag-tilt - Remastered,15,236240,0,['Hubert-Félix Thiéfaine'],['5uD9sDsgIlcyH0e6Hkxbat'],1984-11-01,0.602,0.634,9,-9.576,1,0.0413,0.02,0.12300000000000001,0.0743,0.32299999999999995,178.601,4
144596,47NqSIXJJShZggcF3z5NXA,I Think I'm Gonna Kill Myself,27,143533,0,['Waylon Jennings'],['7wCjDgV6nqBsHguQXPAaIM'],1977,0.763,0.496,9,-9.87,1,0.0509,0.5479999999999999,0.00199,0.0853,0.747,128.623,4
362289,6b8Tw6tClMeipCZkUgWLRE,Birisine Birisine,13,158977,0,['Ferdi Özbeğen'],['2bZXmEbQuj9XcGwgyIGuit'],1977-02-16,0.71,0.495,0,-13.142000000000001,0,0.0374,0.8029999999999999,9.2e-06,0.154,0.7909999999999999,107.12299999999999,3
1218,0MhCf8BoK0PuuELthXDoJR,Глава 4. Часть 2.9 - Кюхля,0,219600,0,['Юрий Тынянов'],['0a39oecVf6UdscqWdiK1ny'],1925-03-24,0.718,0.111,0,-20.395,1,0.9520000000000001,0.7340000000000001,0.0,0.188,0.495,105.118,5
45943,568gbsCi6Byp9VnQZmE6OV,Der Traum ist aus,43,563587,0,['Ton Steine Scherben'],['6qt7HAbdjQ4a2B0sYAjySO'],1972-11-17,0.379,0.624,9,-8.289,0,0.0308,0.0168,0.0019199999999999998,0.0953,0.45799999999999996,137.29,4
188450,7D5qMGajdfznFcXFArk5VE,Illuminate - Sub Focus & Wilkinson,56,179561,0,"['Sub Focus', 'Wilkinson']","['0QaSiI5TLA4N7mcsdxShDO', '6m8itYST9ADjBIYevXSb1r']",2019-09-13,0.447,0.9309999999999999,5,-3.8789999999999996,0,0.0509,0.0475,0.225,0.28300000000000003,0.141,173.99200000000002,4
140648,078wNXtFGQKwfOTfvut0pc,Trust,20,169707,0,['The Pretty Things'],['5U16QlMnlSAhkQxBZpLyLO'],1968-12,0.45,0.509,2,-13.061,1,0.0272,0.0877,0.44299999999999995,0.152,0.511,87.366,4
551632,3swWod37cAapBESwDbzdJm,"GET READY ""TONIGHT"" TEDDY BOY",15,202467,0,['Kyosuke Himuro'],['0ZSqL5iXTuBWy7ur7vT2lP'],1993-01-07,0.465,0.976,7,-4.394,1,0.0726,0.0142,3.89e-06,0.381,0.698,167.96,4
359259,5RAXsoBR22fqp3mfPGIOL1,Amor Hasta el Final,18,171704,0,['Roberto Calero Piedrahita'],['46EVH6rkqldu8v2jA7k0lZ'],1994,0.812,0.583,11,-12.318,0,0.106,0.10099999999999999,1.15e-06,0.0934,0.9129999999999999,142.507,3
380577,3P3WdMgwXWEK8APuGB7tWO,Als Ge Wilt Vrijen,34,231733,0,['Tourist LeMC'],['6mbdN4ACD50R8vBKGCfzsr'],2013-01-01,0.68,0.8109999999999999,4,-6.477,1,0.348,0.387,0.0,0.207,0.833,95.179,4
415529,67w4ijRxmhpeNMXvAGL5wV,内容,29,279031,0,['Mixer'],['4AWa6pcQK9J9aSAN67cLHv'],2015-03-27,0.522,0.536,10,-8.488,1,0.0255,0.0102,1.83e-05,0.0839,0.217,140.06799999999998,4
255969,74i38a6KSn9p71HSRzL9Ht,Unisonic (Live),2,261792,1,['Unisonic'],['3DDcmHnwKjM4sQ8qm34JMU'],2017-07-21,0.278,0.982,6,-7.119,0,0.0945,2.4e-05,0.00011599999999999999,0.9790000000000001,0.11599999999999999,112.51799999999999,4
341646,0Io9swWSXc7XpkgsEdxhRf,Mercedes Benz,21,193840,0,['Bjelleklang'],['1XEGGQH2gTVjp5XNKXHin7'],1997-01-25,0.657,0.42100000000000004,7,-8.572000000000001,1,0.0507,0.21,0.0,0.0727,0.851,180.015,4
223770,5cV7D2YWSCLs2oMXQwfXkz,אם נדע לאהוב,4,162333,0,['Yossi Banai'],['0qyW8XnyYBblpgc9FpEaNh'],1984-01-01,0.45399999999999996,0.305,7,-13.492,0,0.0522,0.685,1.26e-05,0.0841,0.44299999999999995,143.501,4
160049,0sWpAqpBNtGQKk1xp3hWVZ,He's Funny That Way - 2003 Remastered Version,14,190853,0,['Billie Holiday And Her Lads Of Joy'],['05RLQobzyhZ0qa6OFmUkXV'],1952-03-26,0.526,0.138,7,-12.254000000000001,1,0.0383,0.9279999999999999,3.17e-06,0.111,0.245,70.778,3
72490,7lT1dCz96jANsLAAADlfIg,Doomsday,69,298053,1,"['MF DOOM', 'Pebbles The Invisible Girl']","['2pAWfrd7WFF3XhVt9GooDL', '7AQJ6lwVCcej6eKZXQZus4']",1999-04-20,0.856,0.841,6,-7.737,0,0.335,0.0977,0.0,0.0773,0.794,95.41799999999999,4
145100,3j240seNbdZQ7LrYLa5qYg,Tiempo Muerto,6,266292,0,['Cheo Feliciano'],['1Ypa8o8muvDcgOt1YYtcOC'],1979-06-04,0.528,0.872,0,-3.09,1,0.0393,0.763,2.3100000000000002e-05,0.14400000000000002,0.846,97.258,4
189017,2BqxVU0Gqy66Zpz44QsHZv,Begin The Beguine,3,184173,0,['Stan Kenton'],['27hSR8e34ZM5vj5fUFixyb'],1953-03-30,0.39399999999999996,0.544,5,-7.171,1,0.0297,0.23600000000000002,0.0699,0.0902,0.7909999999999999,72.436,4
502142,0j5A8kXpokar5rKHuoqCjD,28:7,23,248342,0,['Otto Waalkes'],['1T6DQ853AlyL47W8a2jC0f'],1981,0.623,0.866,6,-9.291,0,0.77,0.7809999999999999,0.0,0.8959999999999999,0.405,121.11,3
207781,3DoNzZn0iGLSipOSR86LVq,Jah Jah Give Us Life to Live,44,210467,0,['Wailing Souls'],['2ffhJMXvdEJFZISX76ccQL'],1996-04-01,0.8320000000000001,0.55,5,-10.537,1,0.055,0.0017699999999999999,0.13699999999999998,0.102,0.883,143.47799999999998,4
371227,3z0mwmDWHXiZWpCptxttnM,Keklik Gibi,34,214453,0,['Volkan Konak'],['48CUA59SDed3IdCctKndud'],2009-01-26,0.517,0.64,11,-5.064,0,0.0467,0.508,0.0,0.0929,0.479,95.06700000000001,4
413143,609ZBsajuljpOS4vjzhK2N,愛死你,28,246720,0,"['Karen Mok', 'Alan Kuo']","['6jlz5QSUqbKE4vnzo2qfP1', '3LyN3dzJjv35T1XcDysnZG']",2003-08-21,0.456,0.8859999999999999,9,-4.012,0,0.184,0.0174,0.0,0.10300000000000001,0.379,169.852,4
425002,4yjUOqqRHhLe6SME9zSbBG,Pachuco Bailarín,36,212172,0,['Mexicano'],['5LsvX0qNNtRQgnkzJlKbwL'],1999-10-22,0.846,0.7709999999999999,5,-6.725,1,0.0459,0.0193,0.00198,0.302,0.9520000000000001,140.157,4
524864,4tiUMmUMoHGUYzw3MDV9pU,Maana Madhurai,16,299600,0,"['Krishnachander', 'Swarnalatha']","['70JUWF8YUJaT7TSiunxMCe', '7N0SBLJFpCyQSsv4MfRJ5d']",1996-08-29,0.784,0.821,6,-4.324,1,0.0514,0.56,1.87e-05,0.35200000000000004,0.8,109.925,4
449752,5VCrHqCz83a9jGCEsTODB0,Amor Se Escribe Con Llanto,49,190560,0,['Guardianes Del Amor'],['3NLDQVyI2LVtQFJt8JeAAx'],2010-04-05,0.624,0.753,4,-2.6310000000000002,0,0.0442,0.71,1.96e-06,0.387,0.858,157.611,4
410934,5aVlaZf9vFMr4a8zRNX8jh,嫁不對人,12,209960,0,['Huang Yee Ling'],['1R7Wis2hE4DXcTYaJsqM8J'],1993-05-01,0.46399999999999997,0.34299999999999997,5,-12.582,0,0.0369,0.242,0.0,0.175,0.42700000000000005,83.68799999999999,4
422677,6yhZrnljB8iJ2LCHEB9jix,Murió Mi Padre,24,166467,0,['Conjunto Primavera'],['3nFB4eMP5gdqee2eQb8nZb'],1980,0.621,0.621,2,-7.477,1,0.03,0.20199999999999999,0.0,0.188,0.843,110.45700000000001,4
243744,5hI42EIIJnwOTafqCTv3rU,Striptizas,16,190293,0,['Andrius Mamontovas'],['28Ay5v0M2uegKIswk4dUWQ'],2002-08-23,0.7929999999999999,0.7390000000000001,7,-7.377000000000001,0,0.0439,0.0749,0.00013700000000000002,0.174,0.976,150.029,4
183888,4SUhlKM0n3ejiHQwqTjb9F,Dirty Deeds Done Dirt Cheap - Live - 1991,40,302093,0,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],1992-10-27,0.465,0.977,9,-4.382,1,0.138,0.00144,0.106,0.9540000000000001,0.434,140.433,4
187102,1XVjIrJdYu1LFihfYInz1l,Taro,45,305107,0,['alt-J'],['3XHO7cRUPCLOr6jwp8vsx5'],2012-06-08,0.35700000000000004,0.48200000000000004,5,-10.627,1,0.0342,0.7759999999999999,0.00417,0.0829,0.28300000000000003,171.697,4
79093,4Vc6YiMuPFVyDqk9PrXUCL,Great Balls of Fire - Live at Abbey Road; 2005 Remaster,0,244533,0,['Chas & Dave'],['38unGip4o3KhMfqHdHWB7K'],2013-07-26,0.37200000000000005,0.9,0,-6.33,1,0.0757,0.175,0.007390000000000001,0.6859999999999999,0.545,162.751,4
150390,3d3Sw6IXDtJ3yPd7QXTyy2,Una Aventura Mas,7,275600,0,['Orlando Pabellon'],['5k9pYc5wSQLOYwkP0CE9tz'],1991,0.65,0.667,8,-10.187999999999999,1,0.0471,0.639,0.00374,0.0739,0.97,95.007,4
510703,17gqkmWPppwlxIZLxTWzVy,Liar Mask,56,293640,0,['真山りか'],['78hBJsHMdvLJNcUY2Y2kxs'],2014-11-26,0.461,0.932,2,-2.499,0,0.0673,0.141,0.0,0.271,0.425,90.074,4
192246,5qjEbYmJzGfvsUCjrVbYVL,El Pajaro Choui,9,248764,0,['Wilfrido Vargas y Sus Beduinos'],['0MXJiFgqxidX0iqhzvkqAB'],1976-01-01,0.621,0.376,5,-14.185,0,0.0691,0.584,0.0,0.381,0.934,75.421,4
263046,4noT1dguJHRFE5lhPXVN4r,Co (feat. Miky Mora),35,290400,1,"['Rytmus', 'Miky Mora']","['1gRr6moof50L1b7XsbClvI', '6NHldvqN80TKnXsIBCJbyN']",2008-10-17,0.948,0.578,11,-6.636,0,0.136,0.00591,0.0,0.0967,0.598,99.988,4
225441,2uEWBRQm8b3upfBWQn70sZ,מחלק המוסר השכל (אגדת עם מקסיקנית),7,269693,0,['Meir Ariel'],['3DsvjLwGTdkVQZwGH6dqlc'],1991-07-01,0.782,0.601,2,-10.477,1,0.11,0.215,0.000828,0.312,0.7070000000000001,130.44299999999998,4
443553,7fF6OMT4MKzUWAn2DzvsLO,Good Intentions,49,228147,1,['Dappy'],['4q6hTJmeYXCwp0ivdtoSWA'],2012-01-01,0.525,0.823,5,-4.405,1,0.0312,0.059000000000000004,0.0,0.111,0.551,90.04700000000001,4
422437,6gMtsjPbW6y59AZl92FvkB,La Mujer,18,476267,0,['Amparo Ochoa'],['0qk9IE3icvkYLRii8qAko8'],1976-01-01,0.588,0.316,7,-10.645,0,0.0512,0.738,0.0,0.33899999999999997,0.424,114.916,4
515053,0OwYFONZGMnmpkp90uPZMa,Title Music,2,112482,0,['C. R. Subburaman'],['0r59bWG5OQHUbBFC4uxMU3'],1953-12-31,0.365,0.309,9,-9.506,1,0.0331,0.848,0.917,0.126,0.6509999999999999,69.087,4
252521,2y5quV4LpTUSf97aS4kjlQ,Agua - En Vivo,39,324947,0,['Los Piojos'],['0SnyKkoyBaB2fG8IJH4xmU'],1999-08-01,0.341,0.889,7,-4.763,1,0.0924,0.64,1.21e-05,0.9259999999999999,0.45,108.72200000000001,4
399492,7EEQZ723pwuRob7cqVjWIU,PAIN - Happy New Year Acoustics! IN 九段教会 2018.01.27,1,302008,0,['moumoon'],['2lXdBKdqczUqxZlQxqTaFF'],2019-05-15,0.557,0.363,5,-9.113999999999999,1,0.0411,0.9159999999999999,0.0,0.6920000000000001,0.363,74.512,4
420272,4WT5lLD6sUZfDIs0yJSEYS,Papi,41,163923,1,"['Marko Glass', 'Arkanian']","['07nCYoPlXkWlhC2FHm1INS', '1LdNutYy0xoGpKCDCj2k1p']",2019-07-01,0.8240000000000001,0.731,3,-6.14,0,0.133,0.11199999999999999,0.0,0.10800000000000001,0.723,100.03299999999999,4
181036,5tx7dVHB05CQOIjUJFvcEb,It'll Shine When It Shines,31,218893,0,['The Ozark Mountain Daredevils'],['7jM2XoJBKhdL8oNnDr4re9'],1974,0.598,0.223,7,-13.963,1,0.0309,0.7709999999999999,0.0,0.33399999999999996,0.57,114.485,4
507053,4dXs348QIB9Dx1SN06NJKB,Love Message - 90s Radio Edit,22,229177,0,['Love Message'],['3iW27a4ctDxoLGQBOdSkwz'],1996-02-05,0.614,0.932,9,-7.37,0,0.0442,0.102,0.00838,0.307,0.87,138.02700000000002,4
324937,0q90htFRfz13tk1JQ862uP,"My Woman, My Woman, My Wife",21,210227,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1970-08-01,0.465,0.434,10,-9.277000000000001,1,0.0291,0.773,6.17e-06,0.179,0.21899999999999997,112.13799999999999,3
392686,1kO4vtlb7v1SKABbvWpfO3,Contagio,12,235385,0,['Renato Zero'],['7i7EQonx0GrqoKiNQL4gFO'],1982,0.642,0.893,7,-7.305,0,0.0353,0.0291,0.000226,0.0574,0.8590000000000001,137.292,4
582861,4du3nll53Ggk2cgOVuojiP,Nalle-Maja och dunderhonungen - Del.5,32,150873,0,['Bamse'],['1V95p8oWGxXlpcFRYqXV3w'],2007-05-01,0.611,0.518,1,-11.939,1,0.945,0.898,0.0,0.303,0.674,92.365,4
316941,1P1W9aPmvaDcXtPkyWCf47,Lík-ami,1,193653,0,['Purrkur Pillnikk'],['0fR58VVRkolDC1orOkycRU'],1982,0.243,0.894,9,-6.81,0,0.131,0.000131,0.175,0.0475,0.44799999999999995,191.47400000000002,4
167951,35asdbyOd2Y980pGHhfeBm,Kai Edes Sinä Jäät?,8,220293,0,['Yö'],['3m0tK2ilcQE0NkGlbxJ56q'],1988-01-01,0.489,0.736,9,-4.4319999999999995,1,0.0362,0.035,7.49e-06,0.433,0.515,128.93200000000002,4
190790,2OlPaNmVu8GRiBzgiE47M2,Meet On The Ledge,24,169587,0,['Fairport Convention'],['2LIdnZDzySb04oH40be1fR'],1969-01-01,0.426,0.37,2,-10.342,1,0.0307,0.57,2.46e-06,0.11599999999999999,0.59,140.929,4
168210,04T8DbhEzlo0gXZXLk46i1,The Baker's Assistant,37,64520,0,['Joe Hisaishi'],['7nzSoJISlVJsn7O0yTeMOB'],1989-08-10,0.375,0.281,7,-13.825,1,0.0337,0.8079999999999999,0.32799999999999996,0.354,0.636,124.615,4
51655,0fsj3HxzBHev6EJ7OLFE3r,Double Vision,55,224533,0,['Foreigner'],['6IRouO5mvvfcyxtPDKMYFN'],1978,0.682,0.711,9,-7.6370000000000005,0,0.0325,0.179,9.53e-05,0.126,0.7659999999999999,129.546,4
389103,3tGTjZ5Vohl3qmVBMd1dZB,Не говори им,37,222857,1,['Yanix'],['7gmUEqRjXK144s5jQMVc8c'],2016-02-10,0.875,0.667,4,-7.4510000000000005,0,0.316,0.35700000000000004,0.0,0.172,0.366,97.915,4
142361,4OD8erkUGyFRCBTqS0bZNR,It Takes To Long To Learn To Live Alone,17,216600,0,['Alice Clark'],['6gI51znwsOPQecFnIW7bkh'],1972-05-18,0.409,0.608,0,-8.552,1,0.0643,0.74,2.47e-05,0.0782,0.721,156.305,4
495366,5a1VnqttfECEu72Bs60vEk,032 - Wilddiebe im Teufelsmoor - Teil 10,28,97720,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1984-07-01,0.649,0.33399999999999996,10,-15.585,0,0.905,0.56,0.0,0.22699999999999998,0.36,82.934,4
406569,7Dr55Tm7PH21bVChpH797J,"Schubert: 2 Lieder, Op. 22: No. 2, Wehmut, D. 772",1,179960,0,"['Franz Schubert', 'Elisabeth Schwarzkopf', 'Edwin Fischer']","['2p0UyoPfYfI76PCStuXfOP', '0B94ekfBARqVS2gwrTnvJ6', '4D1JoQ2bhE1vA7EmnnYC0E']",1953-01-01,0.209,0.0755,2,-19.500999999999998,1,0.0514,0.993,0.0005639999999999999,0.0989,0.0604,173.1,3
313740,6sdz0Z3jsKs2gNN8WsftiB,Fuck Dig (feat. Tobias Rahim),45,185000,1,"['Emil Lange', 'Tobias Rahim']","['4UxkyClhUPBeJjyGwHvgaV', '1w2fVGZN37TieWhlqS8UwB']",2020-07-17,0.727,0.713,0,-6.246,0,0.0681,0.218,0.0,0.126,0.501,93.988,4
66304,2A4xTe1uOdRKKJUyilAqrF,Batwanes Beek,46,804403,0,['Warda'],['3myefQO8upDe4aNxjTFddr'],1992-01-01,0.63,0.321,0,-15.245999999999999,1,0.0923,0.636,0.000155,0.10400000000000001,0.585,160.569,4
526748,19dZggPVBw3qgSJv9eXTZW,Chand,36,335640,0,['Udit Narayan'],['70B80Lwx2sxti0M1Ng9e8K'],2003-06-28,0.695,0.805,5,-7.522,0,0.0559,0.159,1.41e-06,0.405,0.8690000000000001,103.91,4
142151,1XZxucdDVUChvORAsxO98v,Govinda,28,286240,0,['The Radha Krsna Temple (London)'],['1Xmb4eOkppkbRB0IbtCahx'],1971-05-21,0.342,0.34,0,-10.652999999999999,0,0.0316,0.528,0.0,0.349,0.326,121.652,4
436822,22VwnsMEVVsouxRl0nwaLV,"Brilha, Brilha Estrelinha",49,94960,0,"['Aline Romeiro', 'Wlad Mattos', 'Bia & Nino']","['75RqN15GBUnBeh2PrHQ6Pl', '3YxiaVAqjhD6XOl77maT8h', '6CJhCtmWBiBZu2YHr2dNf0']",2012-11-15,0.742,0.0476,0,-10.88,1,0.0469,0.985,0.0,0.109,0.589,119.70200000000001,4
413990,2Yuw0Nk6vLLMcnWYOtxxhF,夢醒時分,30,282507,0,['Fish Leong'],['3aIDSTKS9yH745GUQBxDcS'],2007-09-28,0.618,0.6659999999999999,7,-6.937,1,0.0271,0.419,0.0,0.32899999999999996,0.616,140.013,4
123478,4bOaDJVWZHOwPalpSfHIRZ,Shir HaPalmach (Song of Commandos),0,126600,0,"['David Zahavi', 'Richard Tucker', 'Sholom Secunda']","['4PiySdY9VlJhu1ozXsUCWq', '6BRN7IxoTswNo5rYYZsQvF', '02vrqtPq7oaIuwb3huM5Hx']",1948,0.677,0.32899999999999996,7,-9.949,0,0.0355,0.892,4.1899999999999995e-05,0.091,0.622,120.15299999999999,4
89164,2oaK4JLVnmRGIO9ytBE1bt,Dark Necessities,74,302000,0,['Red Hot Chili Peppers'],['0L8ExT028jH3ddEcZwqJJ5'],2016-06-17,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.19699999999999998,91.959,4
